tweet_id,hs,aggressiveness,offensiveness,irony,stereotype,tweet_id_full
8.28E+17,no,no,no,no,no,8.27614E+17
8.28E+17,no,weak,no,yes,yes,8.27783E+17
8.28E+17,no,no,no,no,yes,8.27817E+17
8.28E+17,no,no,no,no,no,8.27821E+17
8.28E+17,no,no,no,no,no,8.27832E+17
8.28E+17,no,no,no,no,no,8.27852E+17
8.28E+17,no,no,no,no,no,8.27857E+17
8.28E+17,no,no,no,no,no,8.27929E+17
8.28E+17,no,no,weak,no,yes,8.27936E+17
8.28E+17,no,no,no,no,no,8.27941E+17
8.28E+17,no,no,no,no,no,8.28157E+17
8.28E+17,no,no,no,no,no,8.28289E+17
8.28E+17,no,no,no,no,no,8.28312E+17
8.28E+17,no,weak,weak,yes,yes,8.28318E+17
8.28E+17,no,no,no,no,no,8.28346E+17
8.28E+17,no,no,strong,yes,no,8.28352E+17
8.29E+17,no,weak,weak,no,yes,8.28512E+17
8.29E+17,yes,no,no,no,no,8.28572E+17
8.29E+17,no,no,no,no,no,8.28582E+17
8.29E+17,no,no,no,no,no,8.28599E+17
8.29E+17,no,no,no,yes,no,8.28602E+17
8.29E+17,no,no,no,no,no,8.2868E+17
8.29E+17,no,no,weak,no,yes,8.28798E+17
8.29E+17,no,no,no,no,no,8.28876E+17
8.29E+17,no,no,no,no,yes,8.28883E+17
8.29E+17,no,no,no,no,no,8.28919E+17
8.29E+17,no,no,no,no,no,8.28996E+17
8.29E+17,no,no,no,no,no,8.29033E+17
8.29E+17,no,no,weak,no,yes,8.29044E+17
8.29E+17,no,no,no,no,yes,8.29058E+17
8.29E+17,no,no,weak,yes,yes,8.291E+17
8.29E+17,yes,strong,weak,no,yes,8.29209E+17
8.29E+17,no,no,no,no,no,8.29233E+17
8.29E+17,no,no,no,no,yes,8.29466E+17
8.30E+17,no,no,no,no,yes,8.29521E+17
8.30E+17,no,no,no,no,no,8.29568E+17
8.30E+17,no,no,no,no,no,8.29578E+17
8.30E+17,yes,strong,weak,no,yes,8.29621E+17
8.30E+17,yes,no,strong,no,yes,8.29632E+17
8.30E+17,no,no,no,no,no,8.29673E+17
8.30E+17,no,no,no,no,no,8.29697E+17
8.30E+17,no,no,no,no,no,8.29736E+17
8.30E+17,yes,weak,no,no,yes,8.29749E+17
8.30E+17,yes,weak,strong,no,yes,8.29749E+17
8.30E+17,no,no,no,no,no,8.29758E+17
8.30E+17,no,no,no,yes,no,8.29801E+17
8.30E+17,no,no,no,no,no,8.2994E+17
8.30E+17,no,no,no,no,no,8.29992E+17
8.30E+17,no,no,no,no,no,8.30001E+17
8.30E+17,no,no,no,yes,yes,8.30005E+17
8.30E+17,no,no,no,no,no,8.30019E+17
8.30E+17,no,no,no,no,yes,8.30066E+17
8.30E+17,no,no,no,no,no,8.30073E+17
8.30E+17,no,no,no,no,no,8.30136E+17
8.30E+17,no,no,no,no,no,8.30145E+17
8.30E+17,no,no,no,no,yes,8.30307E+17
8.30E+17,no,no,no,no,no,8.30331E+17
8.30E+17,yes,strong,strong,no,yes,8.3042E+17
8.30E+17,no,no,no,yes,no,8.3043E+17
8.30E+17,no,no,no,no,no,8.30449E+17
8.30E+17,no,weak,no,no,no,8.30453E+17
8.31E+17,no,no,no,no,no,8.30522E+17
8.31E+17,no,no,no,no,no,8.30675E+17
8.31E+17,no,no,no,no,no,8.30802E+17
8.31E+17,yes,strong,no,no,no,8.30821E+17
8.31E+17,yes,strong,strong,no,yes,8.30878E+17
8.31E+17,no,no,no,no,no,8.3102E+17
8.31E+17,no,no,weak,no,yes,8.31044E+17
8.31E+17,no,no,no,no,yes,8.31115E+17
8.31E+17,no,no,no,no,no,8.31144E+17
8.31E+17,no,no,no,no,no,8.3115E+17
8.31E+17,no,no,strong,no,yes,8.31213E+17
8.31E+17,no,weak,no,no,no,8.31228E+17
8.31E+17,yes,weak,weak,no,yes,8.31235E+17
8.31E+17,yes,no,no,no,yes,8.31242E+17
8.31E+17,no,no,no,no,no,8.31251E+17
8.31E+17,no,no,no,no,yes,8.31382E+17
8.31E+17,no,no,strong,no,yes,8.3143E+17
8.31E+17,yes,weak,strong,no,yes,8.3144E+17
8.31E+17,no,no,no,no,no,8.31444E+17
8.31E+17,no,no,no,no,no,8.31461E+17
8.32E+17,yes,no,weak,yes,yes,8.31536E+17
8.32E+17,no,no,no,no,no,8.31804E+17
8.32E+17,no,no,no,no,no,8.31857E+17
8.32E+17,no,weak,weak,no,yes,8.31877E+17
8.32E+17,yes,weak,weak,no,yes,8.31994E+17
8.32E+17,no,no,no,no,no,8.32043E+17
8.32E+17,no,no,no,no,no,8.32118E+17
8.32E+17,yes,weak,weak,no,yes,8.32153E+17
8.32E+17,no,no,no,yes,no,8.32311E+17
8.32E+17,no,no,no,yes,no,8.32316E+17
8.32E+17,no,no,no,yes,no,8.32358E+17
8.33E+17,no,no,no,no,no,8.32544E+17
8.33E+17,yes,strong,no,no,yes,8.32603E+17
8.33E+17,yes,strong,no,no,yes,8.32606E+17
8.33E+17,no,no,no,no,no,8.32621E+17
8.33E+17,no,no,strong,yes,yes,8.32874E+17
8.33E+17,no,no,no,no,no,8.32875E+17
8.33E+17,no,no,no,no,no,8.32889E+17
8.33E+17,no,no,weak,yes,no,8.32917E+17
8.33E+17,no,no,no,no,no,8.32969E+17
8.33E+17,no,no,no,no,no,8.33019E+17
8.33E+17,no,no,no,no,no,8.33088E+17
8.33E+17,no,no,no,no,no,8.33265E+17
8.33E+17,no,no,strong,yes,no,8.33356E+17
8.33E+17,no,no,no,yes,no,8.33377E+17
8.33E+17,no,no,no,no,no,8.33381E+17
8.33E+17,no,no,no,no,no,8.33442E+17
8.33E+17,no,no,no,no,no,8.33453E+17
8.34E+17,no,no,no,no,no,8.33584E+17
8.34E+17,no,no,weak,no,yes,8.33584E+17
8.34E+17,yes,strong,no,no,no,8.336E+17
8.34E+17,yes,weak,weak,no,yes,8.33643E+17
8.34E+17,no,no,no,no,yes,8.33678E+17
8.34E+17,no,no,no,no,no,8.3371E+17
8.34E+17,no,no,no,no,no,8.33991E+17
8.34E+17,no,no,no,yes,yes,8.34002E+17
8.34E+17,yes,strong,no,no,yes,8.34017E+17
8.34E+17,yes,strong,no,no,no,8.34073E+17
8.34E+17,no,no,no,no,yes,8.34126E+17
8.34E+17,no,weak,no,no,yes,8.34161E+17
8.34E+17,no,no,no,no,no,8.34161E+17
8.34E+17,yes,weak,no,no,yes,8.34304E+17
8.34E+17,no,no,no,no,no,8.34361E+17
8.34E+17,no,no,no,no,no,8.3446E+17
8.34E+17,no,no,no,no,no,8.3449E+17
8.35E+17,no,no,no,no,no,8.34662E+17
8.35E+17,no,no,no,no,no,8.34679E+17
8.35E+17,yes,weak,weak,no,yes,8.34748E+17
8.35E+17,no,no,no,no,no,8.34767E+17
8.35E+17,no,no,no,no,no,8.34843E+17
8.35E+17,no,no,no,no,no,8.34856E+17
8.35E+17,no,no,no,no,yes,8.34903E+17
8.35E+17,no,no,no,no,yes,8.34928E+17
8.35E+17,no,no,no,yes,no,8.35031E+17
8.35E+17,no,no,no,yes,no,8.35043E+17
8.35E+17,no,no,no,no,no,8.35044E+17
8.35E+17,no,no,no,no,no,8.35095E+17
8.35E+17,no,weak,no,yes,yes,8.35105E+17
8.35E+17,no,weak,no,yes,no,8.35116E+17
8.35E+17,yes,strong,strong,no,yes,8.35117E+17
8.35E+17,no,strong,strong,no,no,8.35123E+17
8.35E+17,yes,strong,strong,no,yes,8.35143E+17
8.35E+17,no,no,no,no,no,8.35151E+17
8.35E+17,no,no,no,no,no,8.35164E+17
8.35E+17,no,no,strong,yes,no,8.35167E+17
8.35E+17,yes,weak,no,no,no,8.35168E+17
8.35E+17,no,no,no,yes,no,8.35175E+17
8.35E+17,no,weak,weak,yes,no,8.3518E+17
8.35E+17,yes,strong,weak,no,yes,8.35191E+17
8.35E+17,yes,no,weak,yes,yes,8.35196E+17
8.35E+17,no,no,no,no,no,8.35199E+17
8.35E+17,no,no,no,no,no,8.3521E+17
8.35E+17,no,no,no,no,no,8.3521E+17
8.35E+17,yes,strong,no,no,yes,8.35215E+17
8.35E+17,no,no,no,no,no,8.3522E+17
8.35E+17,no,no,strong,yes,no,8.35234E+17
8.35E+17,no,no,no,no,no,8.35237E+17
8.35E+17,yes,no,strong,no,yes,8.35252E+17
8.35E+17,no,no,no,no,no,8.35261E+17
8.35E+17,no,no,no,no,no,8.35368E+17
8.35E+17,no,no,no,no,no,8.35417E+17
8.35E+17,no,no,no,no,no,8.35439E+17
8.35E+17,no,no,no,no,no,8.35442E+17
8.35E+17,no,no,no,no,no,8.35461E+17
8.35E+17,yes,weak,strong,no,yes,8.35463E+17
8.35E+17,no,no,no,no,yes,8.35473E+17
8.35E+17,no,no,no,no,no,8.35483E+17
8.35E+17,no,no,strong,no,no,8.35486E+17
8.35E+17,no,no,no,no,no,8.35494E+17
8.36E+17,no,no,strong,yes,no,8.35538E+17
8.36E+17,yes,strong,strong,no,yes,8.3555E+17
8.36E+17,no,no,no,yes,no,8.35551E+17
8.36E+17,no,no,no,no,no,8.35565E+17
8.36E+17,no,weak,weak,no,yes,8.35786E+17
8.36E+17,no,no,no,no,no,8.358E+17
8.36E+17,no,no,no,no,no,8.35807E+17
8.36E+17,no,no,no,no,no,8.35809E+17
8.36E+17,no,no,no,no,no,8.35851E+17
8.36E+17,no,no,no,no,no,8.35871E+17
8.36E+17,no,no,strong,no,yes,8.35892E+17
8.36E+17,no,no,no,no,no,8.35933E+17
8.36E+17,no,no,weak,yes,no,8.35935E+17
8.36E+17,no,weak,no,no,no,8.35948E+17
8.36E+17,yes,strong,strong,no,yes,8.36169E+17
8.36E+17,no,no,no,no,no,8.36178E+17
8.36E+17,no,no,no,no,no,8.3618E+17
8.36E+17,no,no,strong,no,no,8.36211E+17
8.36E+17,no,no,no,no,no,8.36252E+17
8.36E+17,no,no,no,no,yes,8.36267E+17
8.36E+17,no,no,no,no,no,8.36284E+17
8.36E+17,no,no,weak,no,no,8.36316E+17
8.36E+17,no,no,no,no,no,8.36323E+17
8.36E+17,no,no,no,no,no,8.36324E+17
8.36E+17,no,weak,no,no,no,8.36325E+17
8.36E+17,no,no,weak,no,no,8.36327E+17
8.36E+17,no,weak,no,no,yes,8.36328E+17
8.36E+17,yes,strong,strong,no,yes,8.36328E+17
8.36E+17,no,no,no,no,yes,8.36328E+17
8.36E+17,no,no,no,no,yes,8.36337E+17
8.36E+17,no,no,no,no,no,8.36448E+17
8.37E+17,no,no,no,no,no,8.36525E+17
8.37E+17,no,no,no,no,yes,8.36553E+17
8.37E+17,no,no,no,no,yes,8.36564E+17
8.37E+17,no,no,no,no,yes,8.36572E+17
8.37E+17,no,no,no,no,yes,8.36579E+17
8.37E+17,no,no,no,no,yes,8.3658E+17
8.37E+17,no,no,no,no,no,8.36593E+17
8.37E+17,no,no,no,no,no,8.36597E+17
8.37E+17,no,no,no,yes,no,8.366E+17
8.37E+17,no,no,no,no,no,8.36623E+17
8.37E+17,no,no,no,no,no,8.3665E+17
8.37E+17,no,no,no,no,no,8.36666E+17
8.37E+17,yes,strong,strong,no,yes,8.36695E+17
8.37E+17,no,no,no,no,yes,8.36706E+17
8.37E+17,no,no,no,no,no,8.36741E+17
8.37E+17,no,no,no,no,no,8.36805E+17
8.37E+17,no,no,no,no,no,8.36813E+17
8.37E+17,no,no,no,no,no,8.36828E+17
8.37E+17,no,no,no,yes,no,8.36858E+17
8.37E+17,no,no,no,no,no,8.36892E+17
8.37E+17,yes,strong,strong,no,yes,8.36906E+17
8.37E+17,no,no,no,no,yes,8.3692E+17
8.37E+17,no,no,no,no,no,8.36921E+17
8.37E+17,no,no,no,no,no,8.36926E+17
8.37E+17,no,no,no,yes,no,8.36928E+17
8.37E+17,no,weak,weak,yes,yes,8.36934E+17
8.37E+17,no,no,weak,no,yes,8.36953E+17
8.37E+17,no,no,no,no,yes,8.36984E+17
8.37E+17,no,no,no,no,no,8.37014E+17
8.37E+17,no,no,weak,no,yes,8.37017E+17
8.37E+17,no,no,no,no,no,8.37044E+17
8.37E+17,no,weak,no,no,yes,8.37046E+17
8.37E+17,yes,strong,strong,no,yes,8.37064E+17
8.37E+17,no,no,strong,no,yes,8.37219E+17
8.37E+17,no,no,no,no,no,8.37257E+17
8.37E+17,no,no,no,no,yes,8.37269E+17
8.37E+17,no,no,no,no,no,8.37269E+17
8.37E+17,yes,strong,strong,no,yes,8.37308E+17
8.37E+17,no,weak,no,no,yes,8.37406E+17
8.37E+17,yes,weak,strong,yes,yes,8.37409E+17
8.37E+17,no,no,no,yes,no,8.37409E+17
8.38E+17,no,no,no,no,no,8.37548E+17
8.38E+17,no,no,weak,no,yes,8.37602E+17
8.38E+17,no,weak,no,no,yes,8.37618E+17
8.38E+17,no,no,no,yes,yes,8.37651E+17
8.38E+17,no,no,weak,no,no,8.37675E+17
8.38E+17,no,no,weak,no,yes,8.37724E+17
8.38E+17,no,no,no,no,no,8.37733E+17
8.38E+17,no,no,no,no,no,8.37801E+17
8.38E+17,no,no,no,no,no,8.37862E+17
8.38E+17,no,no,no,no,no,8.37933E+17
8.38E+17,no,no,no,no,yes,8.37978E+17
8.38E+17,no,no,no,no,no,8.37999E+17
8.38E+17,no,no,no,no,yes,8.3802E+17
8.38E+17,no,weak,weak,yes,yes,8.38147E+17
8.38E+17,no,weak,no,no,no,8.38152E+17
8.38E+17,no,no,no,no,no,8.38155E+17
8.38E+17,no,no,no,no,no,8.38345E+17
8.38E+17,no,no,no,no,no,8.38364E+17
8.38E+17,yes,weak,no,no,yes,8.3847E+17
8.38E+17,no,no,no,yes,no,8.38488E+17
8.38E+17,no,no,no,no,no,8.38495E+17
8.39E+17,no,no,no,no,no,8.38518E+17
8.39E+17,no,no,no,no,no,8.38669E+17
8.39E+17,no,no,weak,no,no,8.38686E+17
8.39E+17,no,no,no,no,no,8.38732E+17
8.39E+17,yes,strong,no,no,yes,8.38736E+17
8.39E+17,no,no,no,no,no,8.38772E+17
8.39E+17,no,no,no,no,no,8.38778E+17
8.39E+17,yes,strong,weak,no,yes,8.38791E+17
8.39E+17,no,no,no,no,no,8.38829E+17
8.39E+17,no,no,no,no,no,8.38838E+17
8.39E+17,yes,weak,weak,no,yes,8.38839E+17
8.39E+17,no,no,weak,no,yes,8.3884E+17
8.39E+17,no,no,no,no,no,8.38843E+17
8.39E+17,yes,strong,weak,no,yes,8.38843E+17
8.39E+17,no,no,no,yes,no,8.38844E+17
8.39E+17,no,no,no,no,yes,8.39023E+17
8.39E+17,yes,strong,no,no,no,8.39097E+17
8.39E+17,yes,weak,strong,no,yes,8.39115E+17
8.39E+17,no,weak,no,no,yes,8.39128E+17
8.39E+17,no,no,no,no,no,8.39136E+17
8.39E+17,no,no,no,no,no,8.39209E+17
8.39E+17,no,no,no,no,no,8.39218E+17
8.39E+17,yes,strong,no,no,no,8.3924E+17
8.39E+17,no,no,no,no,yes,8.39257E+17
8.39E+17,no,no,strong,no,yes,8.39359E+17
8.39E+17,no,no,no,no,yes,8.39404E+17
8.39E+17,no,no,no,no,no,8.3947E+17
8.39E+17,no,no,no,no,no,8.39495E+17
8.40E+17,no,no,no,no,no,8.39501E+17
8.40E+17,no,no,no,no,no,8.39523E+17
8.40E+17,no,no,no,no,no,8.39545E+17
8.40E+17,yes,strong,no,no,yes,8.39613E+17
8.40E+17,no,no,no,no,yes,8.39678E+17
8.40E+17,no,no,no,no,no,8.39764E+17
8.40E+17,no,no,no,no,no,8.39787E+17
8.40E+17,no,no,no,no,yes,8.3979E+17
8.40E+17,yes,weak,strong,no,yes,8.39805E+17
8.40E+17,no,no,weak,no,yes,8.39806E+17
8.40E+17,yes,strong,weak,no,yes,8.39822E+17
8.40E+17,yes,weak,strong,no,yes,8.39845E+17
8.40E+17,no,no,no,no,no,8.39856E+17
8.40E+17,no,no,no,no,no,8.39896E+17
8.40E+17,no,no,no,no,no,8.40034E+17
8.40E+17,no,no,no,no,no,8.40121E+17
8.40E+17,no,no,no,no,no,8.40146E+17
8.40E+17,no,no,no,no,yes,8.40184E+17
8.40E+17,no,no,weak,no,yes,8.40191E+17
8.40E+17,no,no,no,no,no,8.4021E+17
8.40E+17,no,no,no,no,no,8.40229E+17
8.40E+17,no,no,no,no,no,8.40245E+17
8.40E+17,yes,no,strong,no,yes,8.40252E+17
8.40E+17,no,no,no,no,no,8.40285E+17
8.40E+17,no,no,no,no,no,8.40304E+17
8.40E+17,yes,weak,strong,no,yes,8.40448E+17
8.40E+17,no,no,no,no,no,8.40497E+17
8.41E+17,no,no,no,no,no,8.40504E+17
8.41E+17,no,no,no,no,no,8.40562E+17
8.41E+17,no,no,no,no,no,8.40598E+17
8.41E+17,no,no,no,no,no,8.40824E+17
8.41E+17,yes,strong,no,no,no,8.40829E+17
8.41E+17,no,weak,strong,no,yes,8.4083E+17
8.41E+17,no,no,no,no,no,8.4085E+17
8.41E+17,yes,strong,no,no,yes,8.40882E+17
8.41E+17,no,no,no,no,no,8.40889E+17
8.41E+17,no,no,no,no,no,8.4093E+17
8.41E+17,no,weak,strong,no,yes,8.40948E+17
8.41E+17,no,no,weak,no,no,8.40971E+17
8.41E+17,no,no,weak,no,yes,8.40977E+17
8.41E+17,no,no,no,no,yes,8.40982E+17
8.41E+17,no,no,no,no,no,8.40987E+17
8.41E+17,no,no,no,no,no,8.41009E+17
8.41E+17,no,no,no,no,no,8.4104E+17
8.41E+17,no,no,no,no,no,8.41049E+17
8.41E+17,no,no,no,no,no,8.41069E+17
8.41E+17,yes,strong,strong,no,yes,8.41107E+17
8.41E+17,no,no,no,yes,no,8.41175E+17
8.41E+17,no,no,no,no,no,8.41181E+17
8.41E+17,no,no,no,no,no,8.41187E+17
8.41E+17,yes,weak,no,yes,no,8.41188E+17
8.41E+17,no,no,weak,no,yes,8.41193E+17
8.41E+17,no,no,no,no,no,8.41197E+17
8.41E+17,no,no,no,no,no,8.41201E+17
8.41E+17,no,no,no,no,no,8.41207E+17
8.41E+17,no,no,no,no,no,8.41211E+17
8.41E+17,yes,weak,no,no,yes,8.41234E+17
8.41E+17,no,no,no,no,no,8.41238E+17
8.41E+17,no,no,no,no,no,8.41243E+17
8.41E+17,no,no,no,no,no,8.41253E+17
8.41E+17,no,no,no,no,no,8.41255E+17
8.41E+17,yes,strong,weak,no,yes,8.41272E+17
8.41E+17,no,no,no,no,yes,8.41311E+17
8.41E+17,no,weak,weak,no,no,8.41311E+17
8.41E+17,no,no,no,no,no,8.41317E+17
8.41E+17,no,no,weak,no,yes,8.41336E+17
8.41E+17,no,weak,no,no,yes,8.41336E+17
8.41E+17,no,no,no,no,yes,8.41344E+17
8.41E+17,no,no,no,no,no,8.41345E+17
8.41E+17,no,strong,no,no,yes,8.41379E+17
8.42E+17,no,no,no,no,no,8.41544E+17
8.42E+17,no,no,no,no,no,8.41569E+17
8.42E+17,no,no,no,no,no,8.416E+17
8.42E+17,yes,weak,no,no,yes,8.41603E+17
8.42E+17,no,no,no,no,no,8.41622E+17
8.42E+17,no,no,no,no,no,8.41659E+17
8.42E+17,no,no,no,no,no,8.41702E+17
8.42E+17,no,no,no,no,no,8.41703E+17
8.42E+17,no,no,no,no,no,8.4172E+17
8.42E+17,no,no,no,no,no,8.41768E+17
8.42E+17,no,no,no,no,no,8.41782E+17
8.42E+17,no,weak,no,no,no,8.4191E+17
8.42E+17,no,weak,no,no,no,8.41911E+17
8.42E+17,no,no,no,no,no,8.41936E+17
8.42E+17,no,no,no,no,no,8.41937E+17
8.42E+17,no,no,no,no,no,8.41942E+17
8.42E+17,no,no,no,no,no,8.41946E+17
8.42E+17,no,no,no,no,no,8.41953E+17
8.42E+17,no,no,no,no,no,8.42024E+17
8.42E+17,no,weak,no,no,no,8.42036E+17
8.42E+17,no,no,no,no,no,8.42056E+17
8.42E+17,no,no,no,no,no,8.42066E+17
8.42E+17,yes,strong,no,no,no,8.42086E+17
8.42E+17,no,no,no,yes,no,8.42351E+17
8.42E+17,no,no,no,no,no,8.42396E+17
8.42E+17,yes,no,no,no,yes,8.42448E+17
8.42E+17,yes,no,strong,no,yes,8.4246E+17
8.42E+17,no,no,no,no,no,8.42465E+17
8.42E+17,no,no,no,no,yes,8.42483E+17
8.42E+17,yes,strong,no,no,no,8.42498E+17
8.43E+17,no,no,no,no,no,8.42605E+17
8.43E+17,no,no,no,no,no,8.42635E+17
8.43E+17,no,no,no,no,no,8.4264E+17
8.43E+17,no,no,no,no,no,8.42678E+17
8.43E+17,no,no,no,yes,no,8.42722E+17
8.43E+17,no,no,no,no,yes,8.42773E+17
8.43E+17,no,no,weak,no,no,8.42777E+17
8.43E+17,yes,weak,no,no,yes,8.42863E+17
8.43E+17,no,no,no,no,no,8.42866E+17
8.43E+17,yes,weak,no,no,yes,8.42872E+17
8.43E+17,no,no,no,no,no,8.42999E+17
8.43E+17,no,no,no,no,no,8.4301E+17
8.43E+17,no,no,no,no,yes,8.43041E+17
8.43E+17,no,no,weak,yes,no,8.43064E+17
8.43E+17,no,no,no,no,no,8.43071E+17
8.43E+17,no,no,strong,no,no,8.43072E+17
8.43E+17,yes,no,no,no,yes,8.43078E+17
8.43E+17,yes,strong,no,no,yes,8.43092E+17
8.43E+17,no,no,no,no,no,8.43105E+17
8.43E+17,yes,strong,no,no,yes,8.43139E+17
8.43E+17,no,no,no,no,no,8.4315E+17
8.44E+17,no,no,no,no,no,8.43607E+17
8.44E+17,no,weak,no,no,no,8.43613E+17
8.44E+17,no,no,no,no,no,8.43739E+17
8.44E+17,no,no,no,no,no,8.43764E+17
8.44E+17,no,no,no,no,no,8.43774E+17
8.44E+17,no,no,no,no,no,8.43838E+17
8.44E+17,no,no,no,no,no,8.43875E+17
8.44E+17,no,no,no,no,no,8.4393E+17
8.44E+17,yes,no,no,no,no,8.44118E+17
8.44E+17,no,no,no,no,no,8.44122E+17
8.44E+17,yes,strong,weak,no,yes,8.44126E+17
8.44E+17,no,no,no,no,no,8.44128E+17
8.44E+17,no,no,no,no,no,8.44129E+17
8.44E+17,no,no,no,no,no,8.44131E+17
8.44E+17,no,no,no,no,yes,8.44153E+17
8.44E+17,no,no,no,no,no,8.44207E+17
8.44E+17,no,no,no,no,no,8.44241E+17
8.44E+17,no,no,no,no,no,8.4425E+17
8.44E+17,yes,no,no,yes,yes,8.44267E+17
8.44E+17,no,no,no,no,no,8.44284E+17
8.44E+17,yes,strong,strong,no,yes,8.44302E+17
8.44E+17,no,no,no,yes,no,8.44312E+17
8.44E+17,no,no,no,no,no,8.44322E+17
8.44E+17,no,no,no,no,no,8.44439E+17
8.44E+17,no,weak,no,no,no,8.44477E+17
8.44E+17,no,no,no,no,no,8.44494E+17
8.45E+17,no,weak,no,no,yes,8.44501E+17
8.45E+17,yes,strong,no,no,no,8.44523E+17
8.45E+17,no,no,no,no,no,8.44524E+17
8.45E+17,no,strong,strong,no,no,8.44578E+17
8.45E+17,no,no,no,no,no,8.44583E+17
8.45E+17,no,no,no,no,no,8.44591E+17
8.45E+17,yes,no,no,no,no,8.44596E+17
8.45E+17,no,no,no,yes,no,8.44613E+17
8.45E+17,yes,strong,no,no,yes,8.44617E+17
8.45E+17,no,no,no,yes,no,8.44617E+17
8.45E+17,no,no,no,no,no,8.44639E+17
8.45E+17,no,weak,weak,no,yes,8.4465E+17
8.45E+17,yes,strong,strong,no,yes,8.44651E+17
8.45E+17,no,no,no,no,no,8.44664E+17
8.45E+17,yes,weak,no,no,yes,8.44666E+17
8.45E+17,yes,no,weak,no,yes,8.44694E+17
8.45E+17,no,no,no,no,no,8.44785E+17
8.45E+17,no,no,no,no,no,8.44814E+17
8.45E+17,no,no,no,no,no,8.44816E+17
8.45E+17,no,no,no,no,no,8.44817E+17
8.45E+17,no,no,no,yes,no,8.44834E+17
8.45E+17,yes,weak,no,no,no,8.44837E+17
8.45E+17,no,no,no,no,no,8.44861E+17
8.45E+17,no,no,no,no,yes,8.44863E+17
8.45E+17,no,no,no,no,yes,8.44867E+17
8.45E+17,yes,strong,strong,no,yes,8.44871E+17
8.45E+17,no,no,no,no,no,8.44874E+17
8.45E+17,no,no,no,no,no,8.44877E+17
8.45E+17,no,no,no,no,yes,8.44895E+17
8.45E+17,yes,strong,no,no,no,8.44899E+17
8.45E+17,no,no,no,no,no,8.44911E+17
8.45E+17,no,no,no,no,no,8.44915E+17
8.45E+17,no,no,no,no,no,8.44934E+17
8.45E+17,no,no,no,yes,no,8.4495E+17
8.45E+17,no,no,no,no,no,8.44953E+17
8.45E+17,yes,weak,no,yes,yes,8.44956E+17
8.45E+17,no,no,no,no,no,8.44981E+17
8.45E+17,no,no,no,yes,no,8.44984E+17
8.45E+17,no,no,no,no,no,8.44984E+17
8.45E+17,no,no,no,no,no,8.45018E+17
8.45E+17,no,no,no,no,no,8.45025E+17
8.45E+17,no,no,no,no,no,8.45159E+17
8.45E+17,no,no,no,yes,no,8.4518E+17
8.45E+17,no,no,no,no,no,8.45207E+17
8.45E+17,yes,strong,weak,no,no,8.45267E+17
8.45E+17,no,no,no,no,no,8.45304E+17
8.45E+17,no,no,no,no,no,8.45304E+17
8.45E+17,no,no,weak,yes,no,8.45381E+17
8.45E+17,no,no,no,yes,no,8.45452E+17
8.46E+17,no,no,no,no,no,8.45563E+17
8.46E+17,no,no,no,yes,yes,8.45574E+17
8.46E+17,yes,strong,strong,no,no,8.45613E+17
8.46E+17,no,no,no,no,no,8.45638E+17
8.46E+17,yes,strong,strong,no,yes,8.45639E+17
8.46E+17,yes,weak,no,no,yes,8.45667E+17
8.46E+17,no,weak,no,yes,no,8.4568E+17
8.46E+17,no,no,no,no,no,8.45891E+17
8.46E+17,no,no,no,no,no,8.45937E+17
8.46E+17,yes,weak,no,no,yes,8.45988E+17
8.46E+17,no,no,no,no,no,8.46016E+17
8.46E+17,no,no,no,no,no,8.46028E+17
8.46E+17,no,no,no,no,no,8.46096E+17
8.46E+17,no,no,no,no,no,8.46117E+17
8.46E+17,no,weak,weak,no,yes,8.46254E+17
8.46E+17,no,no,no,no,no,8.46278E+17
8.46E+17,no,no,no,no,yes,8.46345E+17
8.46E+17,yes,strong,strong,yes,yes,8.46471E+17
8.46E+17,yes,strong,no,no,no,8.46473E+17
8.46E+17,no,no,no,yes,no,8.46481E+17
8.47E+17,no,no,no,yes,no,8.4664E+17
8.47E+17,no,no,no,no,no,8.46787E+17
8.47E+17,no,no,strong,no,no,8.46857E+17
8.47E+17,no,no,no,no,no,8.46979E+17
8.47E+17,yes,strong,weak,no,yes,8.46992E+17
8.47E+17,no,weak,no,no,no,8.46998E+17
8.47E+17,no,no,no,no,no,8.47044E+17
8.47E+17,no,no,no,no,no,8.47117E+17
8.47E+17,no,no,no,no,no,8.47146E+17
8.47E+17,no,no,no,no,yes,8.47176E+17
8.47E+17,no,no,no,no,no,8.47185E+17
8.47E+17,no,weak,no,no,yes,8.47196E+17
8.47E+17,no,no,no,no,no,8.47337E+17
8.47E+17,no,no,no,no,yes,8.47349E+17
8.47E+17,no,no,no,no,no,8.47364E+17
8.47E+17,no,no,weak,yes,no,8.47382E+17
8.47E+17,no,no,no,no,no,8.47397E+17
8.47E+17,no,no,no,no,no,8.47405E+17
8.47E+17,no,weak,strong,no,yes,8.47417E+17
8.47E+17,no,no,no,no,no,8.47426E+17
8.47E+17,no,no,no,no,no,8.47432E+17
8.47E+17,yes,strong,no,no,no,8.47438E+17
8.47E+17,no,no,no,no,no,8.47444E+17
8.47E+17,yes,weak,no,no,yes,8.47448E+17
8.47E+17,no,no,no,no,no,8.47498E+17
8.48E+17,no,no,no,no,yes,8.47538E+17
8.48E+17,no,no,no,no,yes,8.47545E+17
8.48E+17,yes,weak,weak,no,yes,8.47545E+17
8.48E+17,no,no,no,no,no,8.47563E+17
