text,hate speech
"Variosmehandicho""""chamaperoventesinpapeles,vetedeVenezuelaconlacédula""""pregunta¿ustedessonmrcosoque?Dejendeestarfomentandolailegalidadpormuydesesperadoqueestésnohagasesacagada....",0
"QuehorribleverteasíSofi,comotevoyaextrañarmiperraloca!Esperoqueestesenunlugarmejor,ytengastodoloquemereces!",1
Imbécildice!!Luegovaisdeeducadosypacíficosysoisauténticaescoria....basura,0
Callatecaradeculoyjodeteenlaputacárcel,0
Tueresunpocobastantehijodelagranputano?Ynoesunapreguntacabronazo.Esunajodidaafirmación,0
NADACOLAUlaprotectorademoromierdasdelincuentesyvioladorestapaotrareyertadeManterosenBarcelonaCompartidodesdetutablóndeGoogle,1
YmuchasdeesasMilesdeviolacionessondepartedetusqueridosrefugiados.Porciertoestafadorponteatrabajarcomolaspersonas,1
HAYCOSASQUEPORSABIDASSECALLANPEROPORCALLADASNOSOLVIDAMOSDEQUEEXISTENPAGARASPERRAYCONLOQUEMASTEDUELETUSHIJOSAUNQUETINESCARADELESBYCA,1
TUERESBIENPUTANOTEIMPORTANAHH.,1
TodasPutasyunavuelveconelpoporopocomounaflo,1
Jajajacallatequevostampocotequedasatraszorra,1
soloquieromoverelculoconarabeyvenirmeadormir,0
CHILEUNIDOSNOMASINMIGRANTESBASTA,1
"CuandonotienenaETA,oaCatalunyaolosinmigrantesotodosalavez,lacuestióneshablardealgo,conloquesupuestamentelesgustaeldineroajenopodianhablaralgunavezdecorrupcción.",0
"Sinuncahassidovíctimadeacoso,abusooviolaciónescomplicadísimoqueentiendaseldolor,miedoeimpotenciaqueteinvaden.Yno,callarsenoeslasolución.",0
"Esoesnotenerniputaideadegestiónnidosdedosdefrente,almargendelopatriarcal.",0
CállatemadreperraculiámaracaconchetumarehijadelaDanielaChávezquetienelaspanderetasdelazorracolgando.Saludoscordiales.BesoenelpotoqueterompemosañoaañoenLaRuca,1
Icallmybestfriendputazorracerdaimbécil.Truelove.,1
Callateimbécilinfradotadademierdayescribíbien.ESCRIBÍBIENQUETEHACÉSLLAMARCOMUNICADORASOCIALHIJADEPUTA,1
"M.RajoyenlospapelesdeBarcenas,NOesMarianoRajoyPabloCasadoapruebaelmastersiniraclase,sinhacerexámenesyconvalidando18de22asignaturas2casosquemillonesdeciudadanosvemosclaroperolosjuecesNOCasadoDimisionMasterCasado",0
Callatehijodeputa.Fuisteunamierdayvasaterminartuvidasiendounamierda.,0
Pásamelareceta.Sisonempanadasárabesmecomounadocena,0
OmarPrieto:“Extranjerosinidentificaciónserápuestoenlafrontera”ENVÍAALEJERCITOATOMARCONTROLDELASPULGASPLATANEROSYCURVADEAHÍPARAQUEVEASCOMOHAYCOLOMBIANOSINDOCUMENTADOSCOMOMONTEAHÍDEBUHONERSPORQUELAPOLICÍALAGUARDIAESTÁNCORRUP,1
"ElMinisteriodeExterioresdeArabiaSauditahadeclaradopersonanongrataalembajadordeCanadáenRiad.Aldiplomáticolehandadounplazode24horasparaabandonarelpaís.Almismotiempo,elserviciodiplomáticodelpaísárabehaconvocadoasuembajadorenOttawa.",0
CállateZorra'el'cállateperro'deestesemestre,0
RETO:teretoapegarteenlacaralamayorcantidaddeganchosderopa(novasasuperarlos10)saludosdesdechile,0
UntíomehatiradofichaporlafotoconlaollaenlaputacabezaenInstagramdeverdadyaesquenopuedoenseñarnimiollaroñosa,0
"OmarPrieto,gobernadordelZulia,anuncióqueextranjerosindocumentadosserándeportados.en?ElunicoquetodaqueremossellamaMaduroGenocidaMaduroAcabóConVzla",1
extrañoamiárabefachopqsoyunamalditaclingyyy):,0
"Mientrasnoteafecte,cállatelaputaboca,queoslasudeloquehagalagente,pesaos,cansinos,calladyauf",0
Ojalausarasvestidosytacosparaqueseasfelízcomomerecesperra,1
Cállatezorraquenofuistecapazdecontestarmimensaje,1
LacelebracióndeCarmonaalgúnsportinguistaaúntienelapollaenlagarganta,0
"Loscomunistas,hanpasadodedispararalosquehuyendosaltabanelmuroenBerlín,asieressubsaharianodartepaguita",1
SoyputaysoislasmujeresmásrepugnantesqueesperonuncatirarmealacaranadienosobligayNOMEVIOLAN,1
Lepegaprimeroenlacara'tontolapolla',0
"ElPartidoPopularconsideracontradictorioelanunciodelPSOEdequeretirarálasconcertinasdeCeutayMelillaporque""""laspusieronellos""""",0
"Lafeminidadbuscaigualdad,elfeminismosóloelpoder'",0
"Sepuedellamaracosocuandoalgunasmujeresusanminifaldas,escotes,descaderados,transparenciasetc,paraprovocarnos?",1
Callateputayandaadormir,1
HasvistoaAdándecir'minoviaessevillistayesunaputamás'enunvídeocolgadoporelBetisensucuentadeTwitter?,0
"Quevicio,todoeltiempoescuchandoarabe",0
"Talvezlainmigraciónestambiénalgomuyarraigadoentrelosnicas,mistíostuvieronquehuirdelserviciomilitarparasalvaguardarsusvidas.Hoynosearrepienten,puestantasangrenohavalidolapenaSOSNICARAGUA",0
Nocreoquenadieconfundaacosoconseducciónniviolaciónconfantasiasexual.,0
"Esmás,amídeberíaimportarmeunaputamierdaquetúporlaplayavayasenseñandoelrabo.Esasuntotuyo.Nomío.Nidenadiemás.Delamismaforma,sitúusastudesnudezPARATRABAJAR,esasuntotuyo.Ysiyoquieroverteenpelotas,",0
Jajajajacallatezorra,1
"Einsistoconestode'libertaddeexpresión,puedodecirloquequiero'claro,nuncaenlaputahistoriaenseñaronelconceptodelibertad.Queclaro,vadelamanoconlaResponsabilidad.Esdecir,qloqueexpresesdemaneralibretieneqserdeformaresponsable.",0
CALLATEPERRA!!:'v,1
AaaaayyCÁLLATENSMSJSTEJUROQUEAÚNSIENTOQUENOESREALNOMAMESQUECLASEDEPUTASUERTEESESTA??,0
"Estoesposesión,machismo,acoso,violaciónalaintimidaddelapersona,ynadiecaeenlacuentaqueestánasípor“uncariño”queacabasiendounatortura.",0
Lostomasasipurocomosifuerajugoycuandotequerésrescatarestashablandoenárabe,0
Tuereslaputamásputaconcualquiertanga....teusoelculocomodepósitodesemen,1
OkeyyputaenvíameunaenseñandounpocomasytetradeoenEbayporunanintendoswitchquetengoganasdejugaralsupermario(esoesquetienesmuchovalorparami),1
"Siempremecargóesecuicoculiaoaspiracional,súperaloamigo,eressudacaygay.",1
"LaenEspañaconsisteenqueatushijoslestienesquecomprarlasvacunastú,xoalosinmigrantesilegalesselasponemosgratis",1
"Contantoscasosdeviolacionyacososexual,vamosaconcluirqueelmassanitodetodoseraMichaelJackson",0
"Undíamedieronunconsejomuybueno:sinovasadecirnadainteligente,CÁLLATELAPUTABOCA.Aplicárosloporfa.",0
Haydossitiosdóndehayqueirsinprisas:aecharunospapelesyalpeluquero.,0
Callatehijodeputa!MimadremurióesperandoquelepagueseljuicioqueganócuandovosestabasenelANSES.Notenésmoral.Caradura!!!!,0
"AndemásdepagarleslafiestaenEuropalopeoresquelos""""refugiados""""sevandevacacionesasuspaisesaesosdelosquesupuestamentehuyeronxqnosepodiavivir,perosiirdevacaciones,connuestrodinero.",1
QUEAPRENDASAESCRIBIRHIJODELAGRANPUTACÁLLATEYACOÑO,0
"Estaencontradelracismoperousachingosdefiltrosparaversemásblanca,ysepintaelcabellodegüera.Nomamescompa",1
"JAJAJAJAJAzorrasosvosmiamor,portecladosomostodasmalasehperoenlacaranuncanadavos,RIDÍCULA",1
Demasiadasmanosparamoverlabatutaal,0
PIETRAPIERCESTORY:PURSSANGSARABESSTARSDESFESTIVITESAAGARELM...,0
"Quenacionalidadoetniacreesqueseadaptamejoralavidaoccidentaleuropea(temaderechosylibertades,mujer,lgtb,convi...—Pf...Mejor...Chinos,porqueyocreoqueyaestamosmuyacostumbradesyidkPeor,losárabesyo...",1
Tueresmástontoqueunbocaoenlapollachaval,0
mdamiedocuandomesigueunárabe,1
Cállatelaputabocachallengenoeresunamierdadepersonaysitedraggeanpueslascogemosylasmatamos,1
estetipoesuncomplicedtodosestosañosdbobolucionrobolucionahoravealcorruptoandresIzarraynovetodosconlosqandadesdelosqestanenVTVytelesurqserobaronlasantenasdeRCTVtodafamiliadchavezmadurolacuerdaarabeshijodeputasqcontrolanelpais,1
Lodelosbolardosobstaculizandolasentradasdelzocoárabeañotrasañoesdetraca...Comoparatenerquesalircorriendo!!!Oconsilla!!!,0
"LaformaquesemepególabasedeArabe,laescuché75veceshoy.‍️",0
"Callatehijodeputa,sivosapoyáselproyectoviolentodeladerecha",0
"BatallaDeLosGallosklanynachodandoclasesdedobletempo,enárabe",0
"esqunapolla,lasmujeressontocelosascallarosya",1
"Pasoloquetantoseesperaba,selomereciaporhijodeputa",0
"UstedesentiendenqueelinterurbanoLacalera(qeslomassudacaenmediosdetransporte)pasacada15minutosyenlasegundacapitaldelpais,sobreunaarteriaprincipala30cuadrasdelcentro,lafrecuenciaesde25minutos.EsoesINUTIL.",0
"Laprimercomidadelregresoacasa:TACOSÁRABES!!!PorqueSoyMexicanoYaLlegueExtrañabaLosTacosenPuebla,Mexico",0
"Pasanlashorasyaúnnohaconvocadoningunamanifaenapoyoaestamenor.NingunafemiNAZIsesolidarizaconella.Parecequesilosvioladoressoninmigrantes,esmenosdelitoquesilohaceunEspañol",1
PurocuentoestealnarcorégimenSOSDDHHCRISISHUMANITARIAVenezuelaInjerenciaHumanitariaYaVenezuelaNoTieneTiempoVenezuelaNoAguantaMasFueraTiraníaCARCELalDICTADORGenocidaCorruptoINDOCUMENTADOySUSCOMPLICESJusticiaYa,0
"Paranada,estánhastalapolladetonteríasyselesnota",0
DEJUSCENTERapoyaalosinmigrantesatravésdetallereseducativosyasesoramientoenBrentwoodyHempstead,0
"Violenciamachista,acosoescolar,violacióndederechoshumanos,privacióndelibertades,homofobia,racismo,precariedad,corrupción...Queen2018avancemosparaterminarcontodoesto.Saludyfelicidad️",0
comopuedeserquejustifiquenunacosoounaviolaciónporque'estababorracho'locoyotambiénelfindeestababorrachaynoporesovioleaunaminaDEJENDEJUSTIFICARMACHITOS,0
"Hijosdeperra,paralounicoquesirvenesparaprovocaryseguirhaciendomierdaelpaís.Nuncavanagobernarnosensuputayreventadavida.QueremosvivirenPaz,sinolesgustalaDemocracianos",0
"Notemerecesqueterespondaperoaúnasí,lovoyahacer.Nomeconocesenabsolutoparadecirquesoyunazorra.Queusesesocomoinsulto,yadicemuchodeti.Estoyseguradequeuntíocomotú,quevadiciendo“zorra”aunatíasinrazón,tambiéntienetíasapatadas.",0
"Buenotúeressuperra,noyo.",1
putohomófobodemierdatevoyameterlapollaenlagargantaparaquenovuelvasadecirgilipolleces,0
"niñade25añosdeedad,atacadahacedíasenlaestacióndeMilán,fuerescatadadeunaviolaciónconspraydepimienta.Arrestaronalvioladorhoy.P.d.nopuedodecirtequeesunnigerianoinmigrante,clandestinoyconantecedentescriminales,delocontrariomeacusande.",1
"MayaKhelladi,directoradelaoficinaderepresentacióndeCaixaBankenDubái,repasalasoportunidadesdelaeconomíadeEmiratosÁrabesUnidos:",0
LetuvequeenseñarmiWhatsappaltécnicodeAT&Tyahorasabequesoyputa,1
Cállatetuputazorra,1
"LosúltimosepisodiosdeviolenciaejercidaporsubsaharianosenCeuta,BarcelonaySalounosdemuestranquenosonbuenagenteyquenoaportannadapositivoanuestrasociedad.Stoppateras,noalainvasión",1
"¿Sepuedesermásnecioeindocumentado?Sí,sepuedeserPabloCasado.",0
LodeiralgameesparalasOrigincardsestasdepollaporquenotodosdisponemosdeunatarjetadecreditoparacomprarnuestrasmierdasEHBURGUESESDEMIERDA,0
CallatePerra.Todaconelnopalenlafrente,1
Teeeeneeesssqueserdetoooodos,0
TuereselAlequedicequemequiereytaldevezencuandono??Vayaataquemásgratuitoperra,0
callatezorranomehagassentirmalsabesxqnofui,1
"LagenteinmigrantequehaentradoenEspañademodolegalyseintegranennuestrasociedadselesllamapersonasdecolor.Losilegalesqueentranporlavallaatacandoanuestrosagentes,delinquiendoyagrediendoanuestrosciudadanossonNEGROSeislamistassinadornos!!!",1
JAJAJAJAJJAJAJAJAJAJJAJACÁLLATEPUTA,1
"Porputatemerecestremendapaliza,nadietequieremijaa",1
Echenleunojoaesteespecialquearmépara¿HubierasidobuenorespetarellookgüerodeAquamanoestabienellookTritónmotociclista?,0
Hijodeputacallatelajeta.delajenteasesinadasporelejercitodehondurasnadiedicenadasonmasde30muertes.elunicodelitoquecometemosesquenoqueremosuncorructocomotuennuestropais,0
AcusacionesdeacosorevivencasodeTrumpyrevelanepidemia:Tresdecada4mujeressonvíctimasentodaslasáreasproductivas:reporte,0
MiprimaestáestamirandoelpartidoyledijeqibanaperderymediceCÁLLATEHIJADEPUTAqamor,0
Mepartolapolla,0
"CállateputaguarraymetetemivergaentuhocicohastaqtahoguesymeladejesescurriendoQuierotcomasmisemen,perra",1
"Pensarquelamujeresunaperradeporsiesalgohorrible,peroqueesoseaporcelos,esunaconchudez.",1
queascomedalaputagentequecampeayhaceelguarroenfortniteesperoquesitueresalguiendeellosdejesestejuegoya:/,0
Venaquiycomemela,1
Tuerestugozandocomounaperra,1
"Ponpon,quienes?ElFutbolistaAbrelamurallaPonpon,quienes?ElmoromierdaCierralamurallaPonpon,quienes?ElárabecondólarAbrelamurallaPonpon,quienes?ElnegroenpateraCierralamurallaPonpon,quienes?",1
MeperturbaqueJinyoungnotengafotodeperfilenIG.Escomosiestuvieseindocumentadoenlasredessociales.Aversiactivasunafotodeperfilwacho!GOT7EyesOnYouGOT7WorldTour,0
"Siyadeporsimelopasobien,imagínateconotrapollaentuculo.",0
"Cállateperrafascistahijadeputa,seguroeresunamuertadehambre.",1
"Yestáperfecto,haymuchosfeminismos,peroseestánpeleandoconlanadadenunciandoqueviolaciónnoeslomismoqueacoso.",0
Lógicadeizquierdas?Suprimenreligióneimponenárabeyculturamarroquíenlasescuelaspúblicas...segúnelacuerdofirmadoen2012porelPP!!!Ytodavíaloshayquedudan...VOX,0
saraputaconmipingoseahoga—callatedejaamihija,1
mejorcállateperralmao,1
"Quelindolevantarseundomingosinresaca,sinproblemasnipeleasycomosinofuesesuficientebuenomipapimeesperaconcomidaárabe",0
¡PedimosalaONUdescolonizarelSaharaOccidental!Másde200.000vivendesdehacemásde40añosencampamentosderefugiadosActualidadSaharaui,0
"QUEHIJOSDEPUTALOCO,SELOSÚPERMERECÍAFLORENCIAENVÍABAILAFLORAL13013",0
Callatemalditaperra.Oseguroeresunpobremaricodetrasdeunuserfemenino.Chavistacolaborador,1
Vosbrasilerodemierdatmereceslopeorcomopodesburlartedelsubmarinohijodeputa.,0
DosmilRTaestaescoria...peroluegonofueronaBruselasapasearsuodioytodoesculpadelosmedios.Vía,0
Cállateperradelinfierno,1
"jajajajajcállateperra,cumplimeysúmalequemedebesir1’alTastyRails‘conmigo’",1
AquísaludandoefusivamenteydandolabienvenidaalosinvasoresquehansaltadodemanerailegalyviolentalavalladeCeutaagrediendoalaGuardiaCivil.,1
"Avertuerestontooque?Esunaputaluchadelasmujeres,MUJERESnopuedesserfeminista,eresunaliadodelasmujeres,ALIADO,repito,lasmujeresLUCHANPORSUSDERECHOSYTUTEALIASAELLAS,PORQUENOERESIGUALQUEELLAS+",0
"Meenseñarontodoslosmodaleshabidosyporhaber,PEROTENGOMIOPIALAPUTAQUETEPARIO.",0
"MILITARESsinhonorqrendíanhonoresayerhicieronloqsabenhacer,salircorriendoendesbandada.Sologuardaespaldascubanoscubrieronaobesodictadorconpanelesantibalas,dejandoaCiliasinprotección.AyyyCilia,teacuerdascuandoasaltabanbancosconelindocumentado?",0
"EstamosenunEstadodeigualdad,no?Paracuandolaescenadeunhombrequediga,'buscoaunaguarraparapoderfornicarcomounlocodespechadohastanuevoaño'?Noesestounadescaradayfunestaformadeincitarelincorrectismocoyunturalylosfalsosmodales?",0
puesblokeaaquientedelaganacomepollasdeflorentinogordoqnoveslaputarealidadcallateyabotijo,0
Llamar'puta'aunamujeresalgomásquedesafortunadoperoallávosotros...,0
meestresaquemehablenmientrasescuchomúsicaCALLATELAPUTAMADRECALLATENOMEHABLESMAS,0
Cállateserotevosyanososdeaquipodríasenesepaíshijodeputa,0
Voscallatequetuperrarompevasos,1
"ElríoGuadarramaysusPuentesMadridMadridyCastillasecomunicanporelcaucedelríoGuadarramadesdeépocaromana;árabes,castellanos,FelipeII,CarlosIII...dejaronsuhuellaPublicagratistuanuncio:",0
"Enhorabuenaporlasmujeres,madresdefamilia,quehansufridocalladasmuchosañoselacosodehombresinmorales!",0
metuvequehacerunFBnuevoporquelosárabeshijosdeputamehackearonelanterior.Quienquieramandarmelasolicitudbienvenidovaaserlomásfeoesqueteníaunmontóndepáginasdondemepasabalasnochesviendoycompartiendobuenosvídeos,1
"nomegustanlastíasqueenseñan'Deputamadrecolega,perocállatelabocaynoledigasnadaalachavalaporqueentodocasoelproblemalotienestúporconsiderarqueunatíavalemenosporhaceresoyencimatecreesqueesnormal",0
"INMIGRaNTEPistaconCoro""""-LETRA-ZiR:atravésde",0
"Perra,tapatepasaspena.Tevivesdeenseñarelculoqueeslounicobuenoquetienes",1
"YdicequerecibenaelAquarius,miraquebien,yaledieronlasgraciasalaGuardiaCivilquehanresultadoheridos?¿porquénovaaecharunamanoalasfuerzasdeseguridadcuandolesestánapedreando,quemando,escupiendoenlavalladeCeuta?¿esonovendeverdad?",0
"Queodiomedamirarpelisconmishnos,todomepreguntan.MIRALAYCALLATELAPUTAMADREEEEEE,MEEXASPERAN!!!!!!!",0
"Luegodelasacusacionesdeacosoyviolaciónsexualencontradelproductordecine,ladiseñadorapodríaobtener…",0
Siellamequiereenseñarlastetas?puesvalenovoyavernadanuevoputaSiellamequiereenseñarelcerebro?puesdeputamadrepodemoshablardelosmicroorganismosdelfuncionamientodelasmoléculasPD:ELculoylastetassecaendateagirlwithcerebroeseterno,1
Unodelasrecetasquemasmegustan.,0
200deMagnagüeroylasllantasa32,0
Porquesostanputametenescansadayaojodechivoestraviado—Cállateandaabuscaranemoabajodelacamachivadegollada,1
"Yahoraconladiásporavenezolanaymaduroinfiltradosusmalandrosentreelloscubanosdemierda;árabesycuantaporqueríasea,tendránmásposibilidadesdeataquesdecualquieríndole",1
Seguroqueesachicaeslamásputadetuserie.,1
"Zorra,putaarrastrada,eresunamierda,esperoquealgúndíamueras,nomerecesesepococariñoquetedan.Soncasisiemprelosmismosinsultosylleganenlospeoresmomentos,daríacualquiercosaporsaberquiénmierdaesosonesosanónimos.",1
Cállategordohijodeputa.Vostampocotevasapodernisiquierasubiralhelicóptero...,0
8delamañanayGusescuchandoArabejajajamanijadesdetemprano,0
"Estainvasióncontinuadadesubsaharianos,nosecuantonoscuesta,imaginoquecantidadesastronómicas.Porquénoempleamosestapastaenhacerquevuelvanlosespañolesquetenemosporelmundo,médicos,investigadores,ydemásprofesionales.",1
"UninmigranteenAlemania.Semeaensusleyespolíticamentecorrectas.Estánperdiendosuspaísesyaúnnosedancuenta.Estetipodebeserdeportado,nocontribuyeennada",1
Cállateperra,1
"Almenosen13rsw,creoquenoidealizanelsuicidionielacosoolaviolaciónydanunmensaje,sinembargoenestaseriemedalasensacióndequepintancomosuperguayserunpsicópata.",0
Esteesunbuentemallamado“Arabe”,0
"LosenemigosdelainmigraciónenlaUniónEuropeaLíderesdeEuropasehanpuestocomoobjetivofrenarelflujodemigrantesindocumentados.Conoceaestosmandatarios,quehanhechoeneltemamigratorio,yporquelohanhecho....",0
Metienepodrida..loscuadernoslosbolsoslosjuecescorruptoslosKlosjustificadoresserialesdecualquiermalamaniobradelgobiernolaidiosincrasiasudaca.,1
"¿Cómofuetucitamasincómoda?—Corríaelañosetecientosdiquitidós.Decíamos""""diquiti""""enlugarde""""veinte""""porquelosárabesd...",0
NorteamericanosindocumentadosvivenenTijuanaytrabajanenSanDiego.,0
SEMEN.Difundamosunmovimientonecesario.,0
"Tipejo,callate,deunaputavezYsiestastandesconteto,nocobresnadadeEspańa,Capullo",0
Puesclaro...Porqueeltíoesun'triunfador'yella...¡Ellaunaguarrabuscafama!Lamentable...,1
Cállatenonossaludasteporqueteníasunpedopedodelaputamadre,0
"Elacosoenlamujerestansolocuandoelhombrenolegusta,sielhombrelegustara,nofueraacoso!!!",1
".@pardodeveraESTÁSmuyCALLADAHOY?Esverdad,NOmeACORDABAqueUNANTISISTEMAPODEMITA=aHIJOdePUTAhabíaMATADOaunaPERSONAporqueNOPIENSAcomoél,MARQUESITA.@pardodeveraLOVASHAPONERenTÚPanfleto.@publico_escomoSOISelpanfletoOFICIALdlosPODEMITAS=",0
"Estoyescuchandoeltema""""arabe""""ylaverdadquemiculosemuevesolo",0
¿HabéisvotadoyaaalgúnhombredelPP?¡AunqueseaEsperanzaelpartidovelapornuestromachismo!¡DALESTUVOTO!CONFIA,0
Queningúnhijodeputaosdemenosdeloqueosmerecéis.',0
“Lagravedaddelaviolaciónnodesvirtúalainfamiadelacososexual”,0
"Ellaesmásbonita,túeresmásperra.",1
"Sinceramentetemerecespasarronchaycomermierda,conchavezhubiesepasadoigual,elfueotraputadeFidelyunagranmaldicionparaestepais,fueunladron,resentidoyunfracasado,paquesepais",0
Asínomecomoyouncoñonidecoña.,0
QueenriquecimientoparaEspaña..https://t.co/92GM5p7ZD9,0
"Yacallateputaquenotehartasdeescribirestupideces?Prostitutadelsistema,viejitademierda.",1
Túeresperra,1
Santosfirmaundecretoqueregularáa400.000venezolanosindocumentadossusituaciónenColombiavia,0
Ledijeaunachicaquetengorasgosarabesporlafamiliademipapáyestáfangirleandoafullynoentiendoporqué,0
"Antena3sacadeseguidonoticiasdemanterospeleando,elvídeolosterroristasdeCambrilsyelflujodeinmigración.¿Nosquerrándaralgoaentender?Antena3noticias",0
"Callatezorra,quesegurotampocosabes",1
Callatehijodemilputaandaalaplazaahacerquilomboraroquenoestasahicontodostusamiguitos,0
¿Visteesto?Entératecuálessonlosnuevosdictámenes:,0
"Si,esoeslo“terrorifico”delcinedehorror,perocuáleslagraciadelasmalditastonterías,paraesoveounaputacomedia",0
ElputosudacadeNahuelGuzmáninsultandoaPedroCaixinhaalmomentoqueelportuguésestadandosuconferenciapostpartido.Veremossilatieneelvalordesuspenderloodejaráquesiemprehagaloquequiera.,1
"Alfinalesosárabeshijosdeputamebotaronporque""""perdieronlaconfianzaenmi"""".Ylaverdaderarazónesqueestabaapuntodemataracoñazosaunodelosdueñospormaltratoverbalycomentariosofensivos.",1
Cuandocumplas18tedenuncioporviolaciónyacoso,0
AmnistíaparaindocumentadosenEstadosUnidosvía,0
Reportajedesobrelasclasesdeespañolparainmigrantesqueofrecejuntoavoluntari@sdelareddeacogidadeJerez,0
"Yparapeorsepeleanentreellasporestarendosfandoms,¿quétienedemalo,ridículas?¡Déjenlas,essuputavidaparaquédecíanloquequieranhacer!iHeartAwardsBestBoyBandBTS",0
"YoqueriaqueganeeeFeedeyLauritaaa,seloreeemereciaan,encimaBailaronPerfectamentebiennnn️LAPUTAMADREEEE",0
Quetepasamardito?yosoyputapqquieroserputanopqmepasóalgomalo...Cállate,0
JAJAJAYACÁLLATEPERRADRAMÁTICADASPENAYRISA,1
Hayquehacerlascosascalladalabocalaputamadre.,0
"Callateeeee,Siseráshermosalaputamadre!!!!Teamamos",0
