Language,Emoji&hashtag,Train/test,Model,Model_Specification,TF-IDF,Balance,Average_accuracy_30IT,Std_deviation
English,No,80/20,SVM,"RBF kernel, large C",Yes,No,,
English,No,80/20,SVM,"RBF kernel, large C",No,Yes,,
English,No,80/20,SVM,"RBF kernel, large C",No,No,,
English,No,80/20,LR,"Liblinear solver, small C",Yes,Yes,,
English,No,80/20,LR,"Liblinear solver, small C",Yes,No,,
English,No,80/20,LR,"Liblinear solver, small C",No,Yes,,
English,No,80/20,LR,"Liblinear solver, small C",No,No,,
English,No,80/20,LR,"Liblinear solver, standard C",Yes,Yes,,
English,No,80/20,LR,"Liblinear solver, standard C",Yes,No,,
English,No,80/20,LR,"Liblinear solver, standard C",No,Yes,,
English,No,80/20,LR,"Liblinear solver, standard C",No,No,,
English,No,80/20,LR,"Liblinear solver, large C",Yes,Yes,,
English,No,80/20,LR,"Liblinear solver, large C",Yes,No,,
English,No,80/20,LR,"Liblinear solver, large C",No,Yes,,
English,No,80/20,LR,"Liblinear solver, large C",No,No,,
English,No,80/20,LR,"Lbfgs solver, small C",Yes,Yes,,
English,No,80/20,LR,"Lbfgs solver, small C",Yes,No,,
English,No,80/20,LR,"Lbfgs solver, small C",No,Yes,,
English,No,80/20,LR,"Lbfgs solver, small C",No,No,,
English,No,80/20,LR,"Lbfgs solver, standard C",Yes,Yes,,
English,No,80/20,LR,"Lbfgs solver, standard C",Yes,No,,
English,No,80/20,LR,"Lbfgs solver, standard C",No,Yes,,
English,No,80/20,LR,"Lbfgs solver, standard C",No,No,,
English,No,80/20,LR,"Lbfgs solver, large C",Yes,Yes,,
English,No,80/20,LR,"Lbfgs solver, large C",Yes,No,,
English,No,80/20,LR,"Lbfgs solver, large C",No,Yes,,
English,No,80/20,LR,"Lbfgs solver, large C",No,No,,
